채무자 법인/개인사업자 구분,보증종료일자,사고사유,사업장지역상세,주택형태,임대보증금 금액,임대보증금 금액 대비 사고금액 (%),보증종료일자 기준 사고발생일자 소요일
개인사업자,2026-06-05,기간만료미반환,서울특별시 강서구 방화대로47길 9,다세대주택,89200000,100.0,-148
개인사업자,2026-02-15,기간만료미반환,,다세대주택,140000000,100.0,-218
개인사업자,2025-09-29,기간만료미반환,서울특별시 강서구 곰달래로19나길 46,기타(오피스텔),60000000,100.0,-135
개인사업자,2024-07-13,기간만료미반환,경기도 화성시 고향의봄길381번길 0,단독주택,70000000,100.0,-128
개인사업자,2026-02-07,기간만료미반환,서울특별시 강서구 곰달래로36길 33,다가구주택,147000000,100.0,-235
개인사업자,2025-03-19,기간만료미반환,경기도 화성시 태안로95번길 0,기타(오피스텔),65000000,100.0,-335
개인사업자,2026-02-16,기간만료미반환,서울특별시 강동구 올림픽로89길 8,다가구주택,37000000,100.0,-345
개인사업자,2025-06-15,기간만료미반환,대구광역시 달성군 비슬로373길 18,기타(오피스텔),90000000,100.0,-222
개인사업자,2024-12-19,기간만료미반환,서울특별시 관악구 난향15길 33,다세대주택,77175000,100.0,-151
개인사업자,2025-04-10,기간만료미반환,경기도 수원시 권선구 여기산로26번길 0,다세대주택,105000000,100.0,-196
개인사업자,2026-07-23,기간만료미반환,서울특별시 관악구 난향9길 3,기타(오피스텔),70000000,100.0,-200
개인사업자,2026-07-23,기간만료미반환,부산광역시 수영구 광안로62번길 1,다세대주택,50000000,100.0,-114
개인사업자,2025-07-09,기간만료미반환,부산광역시 수영구 장대골로31번길 23,다가구주택,70000000,100.0,-67
개인사업자,2025-06-03,기간만료미반환,서울특별시 금천구 금하로23가길 14,다세대주택,121000000,100.0,-200
개인사업자,2025-01-13,기간만료미반환,경기도 오산시 서부로 483,다세대주택,160000000,100.0,-227
개인사업자,2025-07-14,기간만료미반환,서울특별시 강서구 화곡로66길 145,다세대주택,170000000,100.0,-331
개인사업자,2025-10-03,기간만료미반환,경기도 김포시 마곡로72번길 50,기타(오피스텔),40000000,100.0,-207
개인사업자,2026-07-23,기간만료미반환,서울특별시 송파구 오금로42길 10,다세대주택,100000000,100.0,-294
개인사업자,2025-10-30,기간만료미반환,서울특별시 금천구 우마길 16,기타(오피스텔),110000000,100.0,-337
개인사업자,2025-11-23,기간만료미반환,경상북도 안동시 비석거리길 36,다세대주택,160000000,100.0,-189
개인사업자,2024-12-04,기간만료미반환,대구광역시 수성구 노변공원로7길 7,다세대주택,90000000,100.0,-178
개인사업자,2026-12-26,기간만료미반환,서울특별시 강서구 공항대로51길 17,기타(오피스텔),210000000,100.0,-283
개인사업자,2026-01-31,기간만료미반환,광주광역시 북구 양산택지로33번길 6,단독주택,120000000,100.0,-196
개인사업자,2026-08-27,기간만료미반환,부산광역시 수영구 수영로528번길 10,다세대주택,57750000,100.0,-162
개인사업자,2026-05-26,기간만료미반환,대구광역시 달성군 세천로9길 23,다세대주택,120000000,100.0,-345
개인사업자,2026-09-02,기간만료미반환,부산광역시 부산진구 백양대로46번길 27,다세대주택,68000000,100.0,-241
개인사업자,2026-03-07,기간만료미반환,충청북도 충주시 대가미3길 14,다세대주택,78750000,100.0,-223
개인사업자,2026-08-13,기간만료미반환,광주광역시 북구 들자미길 16,다가구주택,80000000,100.0,-173
법인사업자,2025-10-21,기간만료미반환,충청북도 충주시 갈마1길 9,기타(오피스텔),80000000,100.0,-140
개인사업자,2025-07-09,기간만료미반환,광주광역시 북구 감적길38번길 41,다세대주택,60000000,100.0,-276
개인사업자,2026-02-28,기간만료미반환,광주광역시 북구 중흥로40번길 14,다세대주택,50000000,100.0,-222
개인사업자,2025-10-19,기간만료미반환,서울특별시 은평구 갈현로17가길 8,다세대주택,157000000,100.0,-186
개인사업자,2025-12-02,기간만료미반환,,다세대주택,120000000,100.0,-300
개인사업자,2025-02-19,기간만료미반환,전라남도 광양시 갈티1길 13,다세대주택,100000000,100.0,-227
개인사업자,2025-12-08,기간만료미반환,경상남도 양산시 옥곡3길 8,연립주택,169000000,100.0,-169
개인사업자,2024-12-17,기간만료미반환,서울특별시 강동구 동남로51길 9,다세대주택,63000000,100.0,-245
개인사업자,2025-07-28,기간만료미반환,부산광역시 서구 장군산로103번길 9,기타(오피스텔),100000000,100.0,-277
개인사업자,2025-04-10,기간만료미반환,충청북도 충주시 봉계6길 7,기타(오피스텔),126000000,100.0,-186
개인사업자,2024-10-12,기간만료미반환,경상북도 안동시 원동1길 7,다세대주택,173000000,100.0,-224
개인사업자,2025-08-16,기간만료미반환,서울특별시 강북구 4.19로2길 13,기타(오피스텔),168000000,100.0,-303
개인사업자,2024-10-06,기간만료미반환,부산광역시 연제구 봉수로85번길 7,다세대주택,180000000,100.0,-129
개인사업자,2025-04-04,기간만료미반환,서울특별시 도봉구 해등로16가길 27,다가구주택,80000000,100.0,-198
개인사업자,2026-06-28,기간만료미반환,광주광역시 북구 첨단벤처소로 50,아파트,80000000,100.0,-236
개인사업자,2026-06-22,기간만료미반환,광주광역시 북구 독립로408번길 20,다세대주택,149000000,100.0,-343
개인사업자,2025-11-25,기간만료미반환,서울특별시 강서구 강서로12길 5,다세대주택,85000000,100.0,-274
개인사업자,2026-04-10,기간만료미반환,경기도 성남시 분당구 판교로255번길 0,아파트,189000000,100.0,-123
개인사업자,2025-03-31,기간만료미반환,대구광역시 달성군 달성군청로6길 21,기타(오피스텔),110000000,100.0,-174
개인사업자,2025-11-12,기간만료미반환,충청남도 아산시 수장로25번길 16,아파트,126000000,100.0,-303
개인사업자,2026-05-08,기간만료미반환,서울특별시 강서구 강서로17나길 7,다세대주택,80000000,100.0,-254
개인사업자,2026-05-27,기간만료미반환,충청북도 충주시 신촌3길 30,기타(오피스텔),73500000,100.0,-275
개인사업자,2025-01-13,기간만료미반환,서울특별시 강서구 초원로10길 14,다세대주택,80000000,100.0,-123
개인사업자,2026-09-21,기간만료미반환,부산광역시 부산진구 동평로76번길 34,다세대주택,115000000,100.0,-234
개인사업자,2024-11-09,기간만료미반환,서울특별시 도봉구 도봉로150나길 6,기타(오피스텔),250000000,100.0,-157
개인사업자,2024-03-21,기간만료미반환,서울특별시 강동구 양재대로117길 45,다세대주택,50000000,100.0,-60
개인사업자,2026-06-16,기간만료미반환,충청북도 충주시 화암마그실길 27,기타(오피스텔),130000000,100.0,-315
개인사업자,2025-02-20,기간만료미반환,서울특별시 강서구 개화동로25길 45,다세대주택,80000000,100.0,-243
개인사업자,2025-04-06,기간만료미반환,서울특별시 강서구 등촌로51나길 18,연립주택,90000000,100.0,-191
개인사업자,2024-01-13,기간만료미반환,광주광역시 북구 효죽로 43,기타(오피스텔),65000000,100.0,-249
개인사업자,2025-04-14,기간만료미반환,서울특별시 구로구 부일로15가길 18,다세대주택,73500000,100.0,-162
개인사업자,2026-07-04,기간만료미반환,부산광역시 부산진구 진사로68번길 2,아파트,110000000,100.0,-281
개인사업자,2026-09-12,기간만료미반환,충청남도 아산시 권곡로 19,기타(오피스텔),50000000,100.0,-217
개인사업자,2025-12-02,기간만료미반환,서울특별시 강서구 공항대로2길 47,기타(오피스텔),210000000,100.0,-172
개인사업자,2024-11-21,기간만료미반환,서울특별시 마포구 와우산로21길 28,다세대주택,115500000,100.0,-161
개인사업자,2025-11-12,기간만료미반환,서울특별시 강서구 화곡로31다길 4,다세대주택,70000000,100.0,-125
개인사업자,2025-10-15,기간만료미반환,부산광역시 남구 못골번영로46번길 12,다세대주택,125000000,100.0,-124
개인사업자,2024-05-02,공사인정사유,부산광역시 수영구 수영로522번길 12,다세대주택,140000000,100.0,-145
개인사업자,2026-07-19,기간만료미반환,충청북도 충주시 칠금중앙6길 3,다세대주택,55000000,100.0,-309
개인사업자,2026-11-09,기간만료미반환,부산광역시 부산진구 동평로119번길 32,기타(오피스텔),120600000,100.0,-97
개인사업자,2026-06-22,기간만료미반환,서울특별시 강서구 방화동로1길 49,다세대주택,120000000,100.0,-239
개인사업자,2025-10-03,기간만료미반환,,다세대주택,177000000,100.0,-136
개인사업자,2026-08-24,기간만료미반환,,기타(오피스텔),180000000,100.0,-320
개인사업자,2025-03-25,기간만료미반환,경상북도 영천시 금호1길 63,기타(오피스텔),100000000,100.0,-187
개인사업자,2025-10-03,기간만료미반환,서울특별시 구로구 신도림로 40,다세대주택,210000000,100.0,-325
개인사업자,2024-09-15,기간만료미반환,서울특별시 마포구 양화로1길 88,다가구주택,200000000,100.0,-193
개인사업자,2026-02-21,기간만료미반환,대구광역시 달성군 북리3길 22,기타(오피스텔),90000000,100.0,-105
개인사업자,2026-02-22,기간만료미반환,광주광역시 북구 중문로9번길 7,기타(오피스텔),105000000,100.0,-200
개인사업자,2025-01-19,기간만료미반환,,다세대주택,48000000,100.0,-251
개인사업자,2026-07-23,기간만료미반환,서울특별시 강남구 봉은사로55길 41,기타(오피스텔),30000000,100.0,-211
개인사업자,2025-03-31,공사인정사유,광주광역시 북구 민주로433번길 4,아파트,80000000,100.0,-300
개인사업자,2025-10-19,기간만료미반환,부산광역시 기장군 정관6로 52,다세대주택,170000000,100.0,-177
개인사업자,2026-11-07,기간만료미반환,광주광역시 북구 무등로114번길 20,기타(오피스텔),141750000,100.0,-309
개인사업자,2025-04-16,기간만료미반환,,다세대주택,60000000,100.0,-119
개인사업자,2025-09-26,기간만료미반환,서울특별시 강서구 공항대로53길 18,기타(오피스텔),90000000,100.0,-331
개인사업자,2026-09-18,기간만료미반환,충청남도 아산시 선문로350번길 53,다세대주택,45000000,100.0,-98
개인사업자,2026-03-22,기간만료미반환,광주광역시 북구 매곡로69번길 3,기타(오피스텔),70000000,100.0,-224
개인사업자,2025-12-11,기간만료미반환,광주광역시 광산구 도야길 40,다세대주택,125000000,100.0,-315
개인사업자,2026-07-22,기간만료미반환,서울특별시 강서구 공항대로53가길 36,아파트,130000000,100.0,-114
개인사업자,2026-08-27,기간만료미반환,충청남도 아산시 아산만로291번길 24,다가구주택,84000000,100.0,-276
개인사업자,2026-09-23,기간만료미반환,부산광역시 남구 우암로 228,다세대주택,180000000,100.0,-225
개인사업자,2024-06-12,기간만료미반환,전라남도 함평군 함평천좌길 50,다세대주택,63000000,100.0,-162
개인사업자,2025-04-10,기간만료미반환,부산광역시 남구 유엔로75번나길 43,다세대주택,168000000,100.0,-197
개인사업자,2025-02-18,기간만료미반환,경기도 김포시 김포대로1978번길 18,다세대주택,98000000,100.0,-141
개인사업자,2024-10-06,기간만료미반환,광주광역시 북구 청계로 83,아파트,135000000,100.0,-208
법인사업자,2024-10-06,기간만료미반환,광주광역시 북구 중가로37번길 13,다가구주택,80000000,100.0,-276
개인사업자,2025-07-18,기간만료미반환,경기도 용인시 기흥구 사은로126번길 0,기타(오피스텔),140000000,100.0,-202
개인사업자,2026-02-07,기간만료미반환,경기도 오산시 법원로15번길 57,다가구주택,110000000,100.0,-148
개인사업자,2026-03-27,기간만료미반환,전라남도 광양시 서산길 70,기타(오피스텔),65000000,100.0,-151
개인사업자,2025-11-08,기간만료미반환,전라남도 무안군 하수장길 30,다세대주택,80000000,100.0,-188
개인사업자,2026-02-07,기간만료미반환,대구광역시 달성군 하빈로82길 8,다세대주택,130000000,100.0,-63
개인사업자,2024-09-24,기간만료미반환,부산광역시 수영구 호암로9번길 26,기타(오피스텔),100000000,100.0,-175
개인사업자,2024-06-12,기간만료미반환,부산광역시 동래구 금강공원로20번길 24,기타(오피스텔),115000000,100.0,-115
개인사업자,2025-07-02,기간만료미반환,서울특별시 마포구 망원로1길 36,기타(오피스텔),60000000,100.0,-313
개인사업자,2026-01-24,기간만료미반환,부산광역시 부산진구 진남로327번길 5,연립주택,80000000,100.0,-150
개인사업자,2024-04-28,기간만료미반환,경기도 평택시 무수길 11,기타(오피스텔),170000000,100.0,-167
개인사업자,2025-04-10,기간만료미반환,서울특별시 성북구 화랑로42길 14,기타(오피스텔),140000000,100.0,-152
